companyName,cik,symbol,targetedCompanyName,targetedCik,targetedSymbol,transactionDate,acceptanceTime,url
INNOVID CORP.,0001835378,CTV,RULE,,IACB,2021-08-04,2021-08-04 19:04:01,https://www.sec.gov/Archives/edgar/data/1835378/000162828021015640/iacb-20210804.htm
INNOVID CORP.,0001835378,CTV-WT,INNOVID CORP.,0001835378,CTV,2021-08-04,2021-08-04 19:04:01,https://www.sec.gov/Archives/edgar/data/1835378/000162828021015640/iacb-20210804.htm
"PARDES BIOSCIENCES, INC.",0001822711,PRDS,FS DEVELOPMENT CORP. II,0001822711,FSII,2021-08-04,2021-08-04 15:02:02,https://www.sec.gov/Archives/edgar/data/1822711/000121390021040282/fs42021_fsdevelopment2.htm
PLANET LABS PBC,0001836833,PL-WT,PLANET LABS PBC,0001836833,PL,2021-08-03,2021-08-03 21:40:11,https://www.sec.gov/Archives/edgar/data/1836833/000119312521235398/d142229ds4.htm
PLANET LABS PBC,0001836833,PL,DMY IV,,,2021-08-03,2021-08-03 21:40:11,https://www.sec.gov/Archives/edgar/data/1836833/000119312521235398/d142229ds4.htm
PATTERSON UTI ENERGY INC,0000889900,PTEN,PIONEER,,,2021-08-03,2021-08-03 17:24:56,https://www.sec.gov/Archives/edgar/data/889900/000119312521235156/d206887ds4.htm
AURORA ACQUISITION CORP.,0001835856,AURC,AURORA ACQUISITION CORP.,0001835856,AURCU,2021-08-03,2021-08-03 17:22:09,https://www.sec.gov/Archives/edgar/data/1835856/000119312521235147/d154116ds4.htm
AURORA ACQUISITION CORP.,0001835856,AURCU,AURORA ACQUISITION CORP.,0001835856,AURC,2021-08-03,2021-08-03 17:22:09,https://www.sec.gov/Archives/edgar/data/1835856/000119312521235147/d154116ds4.htm
AURORA ACQUISITION CORP.,0001835856,AURCW,AURORA ACQUISITION CORP.,0001835856,AURCU,2021-08-03,2021-08-03 17:22:09,https://www.sec.gov/Archives/edgar/data/1835856/000119312521235147/d154116ds4.htm
FAST MERGER CORP.,0001856114,FTE,FIRST TRUST MLP AND ENERGY INCOME FUND,0001556336,FEI,2021-08-02,2021-08-02 17:24:11,https://www.sec.gov/Archives/edgar/data/1856114/000110465921098979/tm2122353-1_s4.htm
"BUZZFEED, INC.",0001828972,BZFD,"890 5TH AVENUE PARTNERS, INC.",0001828972,ENFAU,2021-07-30,2021-07-30 17:30:27,https://www.sec.gov/Archives/edgar/data/1828972/000110465921098380/tm2122219-1_s4.htm
"BUZZFEED, INC.",0001828972,BZFDW,"890 5TH AVENUE PARTNERS, INC.",0001828972,ENFAU,2021-07-30,2021-07-30 17:30:27,https://www.sec.gov/Archives/edgar/data/1828972/000110465921098380/tm2122219-1_s4.htm
TERAWULF INC.,0001083301,WULF,IKONICS CORPORATION,0001083301,IKNX,2021-07-30,2021-07-30 17:16:41,https://www.sec.gov/Archives/edgar/data/1083301/000110465921098354/tm2123603-1_s4.htm
UNITED COMMUNITY BANKS INC,0000857855,UCBI,AQUESTA BANK,,AQFH,2021-07-29,2021-07-29 17:27:46,https://www.sec.gov/Archives/edgar/data/857855/000110465921097702/tm2123399-1_s4.htm
UNITED COMMUNITY BANKS INC,0000857855,UCBIO,"UNITED COMMUNITY BANKS, INC.",0000857855,UCBI,2021-07-29,2021-07-29 17:27:46,https://www.sec.gov/Archives/edgar/data/857855/000110465921097702/tm2123399-1_s4.htm
"SCIENCE 37 HOLDINGS, INC.",0001819113,SNCE,LIFESCI ACQUISITION II CORP.,0001819113,LSAQ,2021-07-27,2021-07-27 20:54:25,https://www.sec.gov/Archives/edgar/data/1819113/000110465921096507/tm2118980-5_s4.htm
"VENTAS, INC.",0000740260,VTR,NEW SENIOR INVESTMENT GROUP INC.,0001610114,SNR,2021-07-26,2021-07-26 17:02:19,https://www.sec.gov/Archives/edgar/data/740260/000110465921095904/tm2120935-1_s4.htm
CRESCENT ENERGY CO,0001866175,CRGY,LOEWS CORPORATION,0000060086,L,2021-07-23,2021-07-23 20:11:11,https://www.sec.gov/Archives/edgar/data/1866175/000119312521223270/d185487ds4.htm
"ONCOLOGY INSTITUTE, INC.",0001799191,TOIIW,DFP HEALTHCARE ACQUISITIONS CORP.,0001799191,DFPHU,2021-07-23,2021-07-23 17:25:14,https://www.sec.gov/Archives/edgar/data/1799191/000110465921095491/tm2122352-1_s4.htm
"ONCOLOGY INSTITUTE, INC.",0001799191,TOI,DFP HEALTHCARE ACQUISITIONS CORP.,0001799191,DFPHU,2021-07-23,2021-07-23 17:25:14,https://www.sec.gov/Archives/edgar/data/1799191/000110465921095491/tm2122352-1_s4.htm
BOWLERO CORP.,0001840572,BOWL,ISOS,,ISOS,2021-07-22,2021-07-22 08:26:02,https://www.sec.gov/Archives/edgar/data/1840572/000121390021037982/fs42021_isosacquisition.htm
FIRST FOUNDATION INC.,0001413837,FFWM,"TGR FINANCIAL, INC.",0000000000,TGRF,2021-07-21,2021-07-21 17:01:29,https://www.sec.gov/Archives/edgar/data/1413837/000110465921094465/tm2120062-1_s4.htm
SIMMONS FIRST NATIONAL CORP,0000090498,SFNC,LOEWS CORPORATION,0000060086,L,2021-07-20,2021-07-20 21:08:33,https://www.sec.gov/Archives/edgar/data/90498/000155278121000595/e21468_sfnc-s4.htm
"NEXTDOOR HOLDINGS, INC.",0001846069,KIND,"NEXTDOOR HOLDINGS, INC.",0001846069,KVSB,2021-07-20,2021-07-20 06:07:24,https://www.sec.gov/Archives/edgar/data/1846069/000162828021014051/kvsb-20210720.htm
"BOXED, INC.",0001828672,BOXD-WT,CHIEH HUANG,,SVOKU,2021-07-19,2021-07-19 21:56:50,https://www.sec.gov/Archives/edgar/data/1828672/000110465921093679/tm2122045-1_s4.htm
"BOXED, INC.",0001828672,BOXD,CHIEH HUANG,,SVOKU,2021-07-19,2021-07-19 21:56:50,https://www.sec.gov/Archives/edgar/data/1828672/000110465921093679/tm2122045-1_s4.htm
LOCAL BOUNTI CORPORATION/DE,0001840780,LOCL-WT,RULE,,,2021-07-19,2021-07-19 06:07:25,https://www.sec.gov/Archives/edgar/data/1840780/000119312521217964/d192826ds4.htm
LOCAL BOUNTI CORPORATION/DE,0001840780,LOCL,RULE,,,2021-07-19,2021-07-19 06:07:25,https://www.sec.gov/Archives/edgar/data/1840780/000119312521217964/d192826ds4.htm
"PEAR THERAPEUTICS, INC.",0001835567,PEAR,THIMBLE POINT ACQUISITION CORP.,0001835567,THMA,2021-07-16,2021-07-16 17:03:31,https://www.sec.gov/Archives/edgar/data/1835567/000119312521217530/d149785ds4.htm
"PEAR THERAPEUTICS, INC.",0001835567,PEARW,"PEAR THERAPEUTICS, INC.",0001835567,PEAR,2021-07-16,2021-07-16 17:03:31,https://www.sec.gov/Archives/edgar/data/1835567/000119312521217530/d149785ds4.htm
WEJO GROUP LTD,0001864448,WEJO,VIRTUOSO ACQUISITION CORP.,0001822888,VOSOU,2021-07-16,2021-07-16 16:09:28,https://www.sec.gov/Archives/edgar/data/1864448/000110465921093068/tm2121431-1_s4.htm
WEJO GROUP LTD,0001864448,WEJOW,VIRTUOSO ACQUISITION CORP.,0001822888,VOSOU,2021-07-16,2021-07-16 16:09:28,https://www.sec.gov/Archives/edgar/data/1864448/000110465921093068/tm2121431-1_s4.htm
"QUANERGY SYSTEMS, INC.",0001794621,QNGY,CITIC CAPITAL ACQUISITION CORP.,0001794621,CCAC,2021-07-16,2021-07-16 16:03:09,https://www.sec.gov/Archives/edgar/data/1794621/000119312521217387/d179539ds4.htm
"QUANERGY SYSTEMS, INC.",0001794621,QNGY-WT,CITIC CAPITAL ACQUISITION CORP.,0001794621,CCAC,2021-07-16,2021-07-16 16:03:09,https://www.sec.gov/Archives/edgar/data/1794621/000119312521217387/d179539ds4.htm
"AURORA INNOVATION, INC.",0001828108,AUR,REINVENT TECHNOLOGY PARTNERS Y,0001828108,RTPYU,2021-07-15,2021-07-15 12:12:57,https://www.sec.gov/Archives/edgar/data/1828108/000119312521216134/d184562ds4.htm
"AURORA INNOVATION, INC.",0001828108,AUROW,REINVENT TECHNOLOGY PARTNERS Y,0001828108,RTPYU,2021-07-15,2021-07-15 12:12:57,https://www.sec.gov/Archives/edgar/data/1828108/000119312521216134/d184562ds4.htm
"CIVITAS RESOURCES, INC.",0001509589,CIVI,RESOURCES AMERICA INC.,,1,2021-07-13,2021-07-13 21:54:39,https://www.sec.gov/Archives/edgar/data/1509589/000119312521214420/d180915ds4.htm
FARMERS & MERCHANTS BANCORP INC,0000792966,FMAO,F&M BANK,,,2021-07-08,2021-07-08 16:37:33,https://www.sec.gov/Archives/edgar/data/792966/000119312521210853/d200634ds4.htm
LOTTERY.COM INC.,0001673481,LTRY,TRIDENT ACQUISITIONS CORP.,0001673481,TDAC,2021-07-07,2021-07-07 07:05:11,https://www.sec.gov/Archives/edgar/data/1673481/000121390021035858/fs42021_tridentacq.htm
LOTTERY.COM INC.,0001673481,LTRYW,TRIDENT ACQUISITIONS CORP.,0001673481,TDAC,2021-07-07,2021-07-07 07:05:11,https://www.sec.gov/Archives/edgar/data/1673481/000121390021035858/fs42021_tridentacq.htm
SONDER HOLDINGS INC.,0001819395,SONDW,SONDER HOLDINGS INC.,0001819395,SOND,2021-07-06,2021-07-06 17:34:41,https://www.sec.gov/Archives/edgar/data/1819395/000119312521208884/d193832ds4.htm
SONDER HOLDINGS INC.,0001819395,SOND,SONDER HOLDINGS INC.,0001819395,SONDW,2021-07-06,2021-07-06 17:34:41,https://www.sec.gov/Archives/edgar/data/1819395/000119312521208884/d193832ds4.htm
1LIFE HEALTHCARE INC,0001404123,ONEM,IORA,,,2021-07-06,2021-07-06 17:12:45,https://www.sec.gov/Archives/edgar/data/1404123/000119312521208859/d195221ds4.htm
REDWIRE CORP,0001819810,RDW-WT,UNITY SOFTWARE INC.,0001810806,U,2021-07-06,2021-07-06 16:03:06,https://www.sec.gov/Archives/edgar/data/1819810/000119312521208713/d59389ds4.htm
REDWIRE CORP,0001819810,RDW,UNITY SOFTWARE INC.,0001810806,U,2021-07-06,2021-07-06 16:03:06,https://www.sec.gov/Archives/edgar/data/1819810/000119312521208713/d59389ds4.htm
DOCGO INC.,0001822359,DCGO,DOCGO INC.,0001822359,DCGOW,2021-07-02,2021-07-02 17:06:24,https://www.sec.gov/Archives/edgar/data/1822359/000121390021035616/fs42021_motionacqco.htm
FIRST BANCORP /NC/,0000811589,FBNC,"SELECT BANCORP, INC.",0001263762,SLCT,2021-07-02,2021-07-02 16:58:30,https://www.sec.gov/Archives/edgar/data/811589/000110465921088948/tm2120903-1_s4.htm
"GLACIER BANCORP, INC.",0000868671,GBCI,ALTABANCORP,0001636286,ALTA,2021-07-02,2021-07-02 16:32:57,https://www.sec.gov/Archives/edgar/data/868671/000119312521207673/d178004ds4.htm
"EMBARK TECHNOLOGY, INC.",0001827980,EMBKW,NORTHERN GENESIS,,NGAB,2021-07-02,2021-07-02 16:17:01,https://www.sec.gov/Archives/edgar/data/1827980/000110465921088870/tm2120605-1_s4.htm
"EMBARK TECHNOLOGY, INC.",0001827980,EMBK,NORTHERN GENESIS,,NGAB,2021-07-02,2021-07-02 16:17:01,https://www.sec.gov/Archives/edgar/data/1827980/000110465921088870/tm2120605-1_s4.htm
"XERIS BIOPHARMA HOLDINGS, INC.",0001867096,XERS,COMPUTERSHARE,,,2021-07-02,2021-07-02 16:08:37,https://www.sec.gov/Archives/edgar/data/1867096/000119312521207600/d182848ds4.htm
EQUITY COMMONWEALTH,0000803649,EQC,MACH NATURAL RESOURCES LP,0000067625,MNR,2021-07-02,2021-07-02 07:52:28,https://www.sec.gov/Archives/edgar/data/803649/000114036121023277/nt10026422x1_s4.htm
EQUITY COMMONWEALTH,0000803649,EQC-PD,EQUITY COMMONWEALTH,0000803649,EQC,2021-07-02,2021-07-02 07:52:28,https://www.sec.gov/Archives/edgar/data/803649/000114036121023277/nt10026422x1_s4.htm
KHOSLA VENTURES ACQUISITION CO.,0001841873,KVSA,VALO,,VH,2021-07-01,2021-07-01 06:12:34,https://www.sec.gov/Archives/edgar/data/1841873/000119312521205475/d193808ds4.htm
ACASTI PHARMA INC.,0001444192,ACST,GRACE,,TSXV,2021-06-30,2021-06-30 21:00:10,https://www.sec.gov/Archives/edgar/data/1444192/000119312521205213/d136282ds4.htm
OLD NATIONAL BANCORP /IN/,0000707179,ONBPP,"FIRST MIDWEST BANCORP, INC.",0000702325,FMBIP,2021-06-29,2021-06-29 20:31:29,https://www.sec.gov/Archives/edgar/data/707179/000114036121022757/nt10025327x17_s4.htm
OLD NATIONAL BANCORP /IN/,0000707179,ONBPO,"FIRST MIDWEST BANCORP, INC.",0000702325,FMBIP,2021-06-29,2021-06-29 20:31:29,https://www.sec.gov/Archives/edgar/data/707179/000114036121022757/nt10025327x17_s4.htm
OLD NATIONAL BANCORP /IN/,0000707179,ONB,"FIRST MIDWEST BANCORP, INC.",0000702325,FMBIP,2021-06-29,2021-06-29 20:31:29,https://www.sec.gov/Archives/edgar/data/707179/000114036121022757/nt10025327x17_s4.htm
"MIRION TECHNOLOGIES, INC.",0001809987,MIR,GS ACQUISITION HOLDINGS CORP II,0001674101,GSAH,2021-06-29,2021-06-29 20:23:08,https://www.sec.gov/Archives/edgar/data/1809987/000119312521203570/d188983ds4.htm
"MIRION TECHNOLOGIES, INC.",0001809987,MIR-WT,GS ACQUISITION HOLDINGS CORP II,0001674101,GSAH,2021-06-29,2021-06-29 20:23:08,https://www.sec.gov/Archives/edgar/data/1809987/000119312521203570/d188983ds4.htm
COTERRA ENERGY INC.,0000858470,CTRA,CABOT OIL & GAS CORPORATION,0000858470,COG,2021-06-29,2021-06-29 20:13:48,https://www.sec.gov/Archives/edgar/data/858470/000110465921087023/tm2120486-1_s4.htm
MICROALGO INC.,0001800392,VENAU,MICROALGO INC.,0001800392,VENA,2021-06-29,2021-06-29 16:58:57,https://www.sec.gov/Archives/edgar/data/1800392/000182912621005732/venusacquisition_s4.htm
MICROALGO INC.,0001800392,VENAW,MICROALGO INC.,0001800392,VENA,2021-06-29,2021-06-29 16:58:57,https://www.sec.gov/Archives/edgar/data/1800392/000182912621005732/venusacquisition_s4.htm
MICROALGO INC.,0001800392,VENAR,MICROALGO INC.,0001800392,VENA,2021-06-29,2021-06-29 16:58:57,https://www.sec.gov/Archives/edgar/data/1800392/000182912621005732/venusacquisition_s4.htm
MICROALGO INC.,0001800392,VENA,VENUS ACQUISITION CORPORATION,0001800392,VENAU,2021-06-29,2021-06-29 16:58:57,https://www.sec.gov/Archives/edgar/data/1800392/000182912621005732/venusacquisition_s4.htm
PERFORMANCE FOOD GROUP CO,0001618673,PFGC,CORE,,,2021-06-25,2021-06-25 21:08:24,https://www.sec.gov/Archives/edgar/data/1618673/000119312521200760/d178873ds4.htm
